PID,Area,DC1117EW_C_SEX,DC1117EW_C_AGE,DC2101EW_C_ETHPUK11
104565,E02004161,2,73,2
104566,E02004161,2,73,2
104567,E02004161,2,73,3
104568,E02004161,2,73,5
104569,E02004161,2,73,8
104570,E02004161,2,73,15
104571,E02004161,2,74,2
104572,E02004161,2,74,2
104573,E02004161,2,74,2
104574,E02004161,2,74,2
104575,E02004161,2,74,2
104576,E02004161,2,74,2
104577,E02004161,2,74,2
104578,E02004161,2,74,2
104579,E02004161,2,74,2
104580,E02004161,2,74,2
104581,E02004161,2,74,2
104582,E02004161,2,74,2
104583,E02004161,2,74,2
104584,E02004161,2,74,2
104585,E02004161,2,74,2
104586,E02004161,2,74,2
104587,E02004161,2,74,2
104588,E02004161,2,74,2
104589,E02004161,2,74,2
104590,E02004161,2,74,2
104591,E02004161,2,74,2
104592,E02004161,2,74,15
104593,E02004161,2,75,2
104594,E02004161,2,75,2
104595,E02004161,2,75,2
104596,E02004161,2,75,2
104597,E02004161,2,75,2
104598,E02004161,2,75,2
104599,E02004161,2,75,2
104600,E02004161,2,75,2
104601,E02004161,2,75,2
104602,E02004161,2,75,2
104603,E02004161,2,75,2
104604,E02004161,2,75,2
104605,E02004161,2,75,2
104606,E02004161,2,75,2
104607,E02004161,2,75,2
104608,E02004161,2,75,2
104609,E02004161,2,75,2
104610,E02004161,2,75,2
104611,E02004161,2,75,2
104612,E02004161,2,75,2
104613,E02004161,2,75,2
104614,E02004161,2,75,2
104615,E02004161,2,75,2
104616,E02004161,2,75,2
104617,E02004161,2,75,2
104618,E02004161,2,75,5
104619,E02004161,2,75,12
104620,E02004161,2,75,16
104621,E02004161,2,76,2
104622,E02004161,2,76,2
104623,E02004161,2,76,2
104624,E02004161,2,76,2
104625,E02004161,2,76,2
104626,E02004161,2,76,2
104627,E02004161,2,76,2
104628,E02004161,2,76,2
104629,E02004161,2,76,2
104630,E02004161,2,76,2
104631,E02004161,2,76,2
104632,E02004161,2,76,2
104633,E02004161,2,76,2
104634,E02004161,2,76,2
104635,E02004161,2,76,2
104636,E02004161,2,76,2
104637,E02004161,2,76,2
104638,E02004161,2,76,2
104639,E02004161,2,76,2
104640,E02004161,2,76,2
104641,E02004161,2,76,2
104642,E02004161,2,76,2
104643,E02004161,2,76,2
104644,E02004161,2,76,2
104645,E02004161,2,76,2
104646,E02004161,2,76,5
104647,E02004161,2,76,5
104648,E02004161,2,76,10
104649,E02004161,2,76,12
104650,E02004161,2,77,2
104651,E02004161,2,77,2
104652,E02004161,2,77,2
104653,E02004161,2,77,2
104654,E02004161,2,77,2
104655,E02004161,2,77,2
104656,E02004161,2,77,2
104657,E02004161,2,77,2
104658,E02004161,2,77,2
104659,E02004161,2,77,2
104660,E02004161,2,77,2
104661,E02004161,2,77,2
104662,E02004161,2,77,2
104663,E02004161,2,77,2
104664,E02004161,2,77,2
104665,E02004161,2,77,2
104666,E02004161,2,77,2
104667,E02004161,2,77,2
104668,E02004161,2,77,2
104669,E02004161,2,77,2
104670,E02004161,2,77,2
104671,E02004161,2,77,2
104672,E02004161,2,77,5
104673,E02004161,2,77,5
104674,E02004161,2,77,7
104675,E02004161,2,77,9
104676,E02004161,2,78,2
104677,E02004161,2,78,2
104678,E02004161,2,78,2
104679,E02004161,2,78,2
104680,E02004161,2,78,2
104681,E02004161,2,78,2
104682,E02004161,2,78,2
104683,E02004161,2,78,2
104684,E02004161,2,78,2
104685,E02004161,2,78,2
104686,E02004161,2,78,2
104687,E02004161,2,78,2
104688,E02004161,2,78,2
104689,E02004161,2,78,2
104690,E02004161,2,78,2
104691,E02004161,2,78,2
104692,E02004161,2,78,2
104693,E02004161,2,78,2
104694,E02004161,2,78,2
104695,E02004161,2,78,7
104696,E02004161,2,78,18
104697,E02004161,2,79,2
104698,E02004161,2,79,2
104699,E02004161,2,79,2
104700,E02004161,2,79,2
104701,E02004161,2,79,2
104702,E02004161,2,79,2
104703,E02004161,2,79,2
104704,E02004161,2,79,2
104705,E02004161,2,79,2
104706,E02004161,2,79,2
104707,E02004161,2,79,2
104708,E02004161,2,79,2
104709,E02004161,2,79,2
104710,E02004161,2,79,2
104711,E02004161,2,79,2
104712,E02004161,2,79,2
104713,E02004161,2,79,2
104714,E02004161,2,79,2
104715,E02004161,2,79,2
104716,E02004161,2,79,2
104717,E02004161,2,79,2
104718,E02004161,2,79,2
104719,E02004161,2,79,2
104720,E02004161,2,79,2
104721,E02004161,2,79,2
104722,E02004161,2,79,2
104723,E02004161,2,79,2
104724,E02004161,2,79,2
104725,E02004161,2,79,2
104726,E02004161,2,79,2
104727,E02004161,2,79,18
104728,E02004161,2,80,2
104729,E02004161,2,80,2
104730,E02004161,2,80,2
104731,E02004161,2,80,2
104732,E02004161,2,80,2
104733,E02004161,2,80,2
104734,E02004161,2,80,2
104735,E02004161,2,80,2
104736,E02004161,2,80,2
104737,E02004161,2,80,2
104738,E02004161,2,80,2
104739,E02004161,2,80,2
104740,E02004161,2,80,2
104741,E02004161,2,80,2
104742,E02004161,2,80,2
104743,E02004161,2,80,2
104744,E02004161,2,80,2
104745,E02004161,2,80,2
104746,E02004161,2,80,2
104747,E02004161,2,80,7
104748,E02004161,2,80,10
104749,E02004161,2,81,2
104750,E02004161,2,81,2
104751,E02004161,2,81,2
104752,E02004161,2,81,2
104753,E02004161,2,81,2
104754,E02004161,2,81,2
104755,E02004161,2,81,2
104756,E02004161,2,81,2
104757,E02004161,2,81,2
104758,E02004161,2,81,2
104759,E02004161,2,81,2
104760,E02004161,2,81,2
104761,E02004161,2,81,2
104762,E02004161,2,81,2
104763,E02004161,2,81,2
104764,E02004161,2,81,2
104765,E02004161,2,81,2
104766,E02004161,2,81,2
104767,E02004161,2,81,2
104768,E02004161,2,81,2
104769,E02004161,2,81,2
104770,E02004161,2,81,2
104771,E02004161,2,81,2
104772,E02004161,2,81,2
104773,E02004161,2,81,2
104774,E02004161,2,81,2
104775,E02004161,2,81,2
104776,E02004161,2,81,2
104777,E02004161,2,81,2
104778,E02004161,2,81,2
104779,E02004161,2,81,2
104780,E02004161,2,81,5
104781,E02004161,2,81,9
104782,E02004161,2,81,12
104783,E02004161,2,81,16
104784,E02004161,2,82,2
104785,E02004161,2,82,2
104786,E02004161,2,82,2
104787,E02004161,2,82,2
104788,E02004161,2,82,2
104789,E02004161,2,82,2
104790,E02004161,2,82,2
104791,E02004161,2,82,2
104792,E02004161,2,82,2
104793,E02004161,2,82,2
104794,E02004161,2,82,2
104795,E02004161,2,82,2
104796,E02004161,2,82,2
104797,E02004161,2,82,2
104798,E02004161,2,82,2
104799,E02004161,2,82,2
104800,E02004161,2,82,2
104801,E02004161,2,82,2
104802,E02004161,2,82,2
104803,E02004161,2,82,2
104804,E02004161,2,82,2
104805,E02004161,2,82,2
104806,E02004161,2,82,2
104807,E02004161,2,82,5
104808,E02004161,2,83,2
104809,E02004161,2,83,2
104810,E02004161,2,83,2
104811,E02004161,2,83,2
104812,E02004161,2,83,2
104813,E02004161,2,83,2
104814,E02004161,2,83,2
104815,E02004161,2,83,2
104816,E02004161,2,83,2
104817,E02004161,2,83,2
104818,E02004161,2,83,2
104819,E02004161,2,83,2
104820,E02004161,2,83,2
104821,E02004161,2,83,2
104822,E02004161,2,83,2
104823,E02004161,2,83,2
104824,E02004161,2,83,2
104825,E02004161,2,83,2
104826,E02004161,2,83,2
104827,E02004161,2,83,2
104828,E02004161,2,83,2
104829,E02004161,2,83,2
104830,E02004161,2,83,2
104831,E02004161,2,83,2
104832,E02004161,2,83,2
104833,E02004161,2,83,2
104834,E02004161,2,83,2
104835,E02004161,2,83,2
104836,E02004161,2,83,2
104837,E02004161,2,83,2
104838,E02004161,2,83,2
104839,E02004161,2,83,2
104840,E02004161,2,83,2
104841,E02004161,2,83,2
104842,E02004161,2,83,9
104843,E02004161,2,83,16
104844,E02004161,2,84,2
104845,E02004161,2,84,2
104846,E02004161,2,84,2
104847,E02004161,2,84,2
104848,E02004161,2,84,2
104849,E02004161,2,84,2
104850,E02004161,2,84,2
104851,E02004161,2,84,2
104852,E02004161,2,84,2
104853,E02004161,2,84,2
104854,E02004161,2,84,2
104855,E02004161,2,84,2
104856,E02004161,2,84,2
104857,E02004161,2,84,2
104858,E02004161,2,84,2
104859,E02004161,2,84,2
104860,E02004161,2,84,2
104861,E02004161,2,84,2
104862,E02004161,2,84,2
104863,E02004161,2,84,2
104864,E02004161,2,84,2
104865,E02004161,2,84,2
104866,E02004161,2,84,2
104867,E02004161,2,84,16
104868,E02004161,2,84,18
104869,E02004161,2,85,2
104870,E02004161,2,85,2
104871,E02004161,2,85,2
104872,E02004161,2,85,2
104873,E02004161,2,85,2
104874,E02004161,2,85,2
104875,E02004161,2,85,2
104876,E02004161,2,85,2
104877,E02004161,2,85,2
104878,E02004161,2,85,2
104879,E02004161,2,85,2
104880,E02004161,2,85,2
104881,E02004161,2,85,2
104882,E02004161,2,85,2
104883,E02004161,2,85,2
104884,E02004161,2,85,2
104885,E02004161,2,85,2
104886,E02004161,2,85,2
104887,E02004161,2,85,2
104888,E02004161,2,85,2
104889,E02004161,2,85,2
104890,E02004161,2,85,2
104891,E02004161,2,85,2
104892,E02004161,2,85,2
104893,E02004161,2,85,2
104894,E02004161,2,85,5
104895,E02004161,2,85,12
104896,E02004161,2,86,2
104897,E02004161,2,86,2
104898,E02004161,2,86,2
104899,E02004161,2,86,2
104900,E02004161,2,86,2
104901,E02004161,2,86,2
104902,E02004161,2,86,2
104903,E02004161,2,86,2
104904,E02004161,2,86,2
104905,E02004161,2,86,2
104906,E02004161,2,86,2
104907,E02004161,2,86,2
104908,E02004161,2,86,2
104909,E02004161,2,86,2
104910,E02004161,2,86,2
104911,E02004161,2,86,2
104912,E02004161,2,86,2
104913,E02004161,2,86,2
104914,E02004161,2,86,2
104915,E02004161,2,86,2
104916,E02004161,2,86,2
104917,E02004161,2,86,2
104918,E02004161,2,86,2
104919,E02004161,2,86,2
104920,E02004161,2,86,2
104921,E02004161,2,86,2
104922,E02004161,2,86,2
104923,E02004161,2,86,2
104924,E02004161,2,86,2
104925,E02004161,2,86,2
104926,E02004161,2,86,2
104927,E02004161,2,86,2
104928,E02004161,2,86,2
104929,E02004161,2,86,2
104930,E02004161,2,86,2
104931,E02004161,2,86,2
104932,E02004161,2,86,2
104933,E02004161,2,86,2
104934,E02004161,2,86,2
104935,E02004161,2,86,2
104936,E02004161,2,86,2
104937,E02004161,2,86,2
104938,E02004161,2,86,2
104939,E02004161,2,86,2
104940,E02004161,2,86,2
104941,E02004161,2,86,2
104942,E02004161,2,86,2
104943,E02004161,2,86,2
104944,E02004161,2,86,2
104945,E02004161,2,86,2
104946,E02004161,2,86,2
104947,E02004161,2,86,2
104948,E02004161,2,86,2
104949,E02004161,2,86,2
104950,E02004161,2,86,2
104951,E02004161,2,86,2
104952,E02004161,2,86,2
104953,E02004161,2,86,2
104954,E02004161,2,86,2
104955,E02004161,2,86,2
104956,E02004161,2,86,2
104957,E02004161,2,86,2
104958,E02004161,2,86,2
104959,E02004161,2,86,2
104960,E02004161,2,86,2
104961,E02004161,2,86,2
104962,E02004161,2,86,2
104963,E02004161,2,86,2
104964,E02004161,2,86,2
104965,E02004161,2,86,2
104966,E02004161,2,86,2
104967,E02004161,2,86,2
104968,E02004161,2,86,2
104969,E02004161,2,86,2
104970,E02004161,2,86,2
104971,E02004161,2,86,2
104972,E02004161,2,86,2
104973,E02004161,2,86,2
104974,E02004161,2,86,2
104975,E02004161,2,86,2
104976,E02004161,2,86,2
104977,E02004161,2,86,2
104978,E02004161,2,86,2
104979,E02004161,2,86,2
104980,E02004161,2,86,2
104981,E02004161,2,86,2
104982,E02004161,2,86,2
104983,E02004161,2,86,2
104984,E02004161,2,86,2
104985,E02004161,2,86,2
104986,E02004161,2,86,2
104987,E02004161,2,86,2
104988,E02004161,2,86,2
104989,E02004161,2,86,2
104990,E02004161,2,86,2
104991,E02004161,2,86,2
104992,E02004161,2,86,2
104993,E02004161,2,86,2
104994,E02004161,2,86,2
104995,E02004161,2,86,2
104996,E02004161,2,86,2
104997,E02004161,2,86,2
104998,E02004161,2,86,2
104999,E02004161,2,86,2
105000,E02004161,2,86,2
105001,E02004161,2,86,2
105002,E02004161,2,86,2
105003,E02004161,2,86,2
105004,E02004161,2,86,2
105005,E02004161,2,86,2
105006,E02004161,2,86,5
105007,E02004161,2,86,5
105008,E02004161,2,86,5
105009,E02004161,2,86,5
105010,E02004161,2,86,5
105011,E02004161,2,86,7
105012,E02004161,2,86,10
105013,E02004161,2,86,12
105014,E02004161,2,86,12
105015,E02004161,2,86,16
105016,E02004161,2,86,18
105017,E02004162,1,1,2
105018,E02004162,1,1,2
105019,E02004162,1,1,2
105020,E02004162,1,1,2
105021,E02004162,1,1,2
105022,E02004162,1,1,2
105023,E02004162,1,1,2
105024,E02004162,1,1,2
105025,E02004162,1,1,2
105026,E02004162,1,1,2
105027,E02004162,1,1,2
105028,E02004162,1,1,2
105029,E02004162,1,1,2
105030,E02004162,1,1,2
105031,E02004162,1,1,2
105032,E02004162,1,1,2
105033,E02004162,1,1,2
105034,E02004162,1,1,2
105035,E02004162,1,1,2
105036,E02004162,1,1,2
105037,E02004162,1,1,2
105038,E02004162,1,1,2
105039,E02004162,1,1,2
105040,E02004162,1,1,2
105041,E02004162,1,1,2
105042,E02004162,1,1,2
105043,E02004162,1,1,2
105044,E02004162,1,1,2
105045,E02004162,1,1,2
105046,E02004162,1,1,2
105047,E02004162,1,1,2
105048,E02004162,1,1,2
105049,E02004162,1,1,2
105050,E02004162,1,1,2
105051,E02004162,1,1,2
105052,E02004162,1,1,2
105053,E02004162,1,1,2
105054,E02004162,1,1,2
105055,E02004162,1,1,2
105056,E02004162,1,1,2
105057,E02004162,1,1,2
105058,E02004162,1,1,2
105059,E02004162,1,1,2
105060,E02004162,1,1,2
105061,E02004162,1,1,2
105062,E02004162,1,1,2
105063,E02004162,1,1,2
105064,E02004162,1,1,3
105065,E02004162,1,1,5
105066,E02004162,1,1,5
105067,E02004162,1,1,10
105068,E02004162,1,1,15
105069,E02004162,1,1,18
105070,E02004162,1,1,23
105071,E02004162,1,2,2
105072,E02004162,1,2,2
105073,E02004162,1,2,2
105074,E02004162,1,2,2
105075,E02004162,1,2,2
105076,E02004162,1,2,2
105077,E02004162,1,2,2
105078,E02004162,1,2,2
105079,E02004162,1,2,2
105080,E02004162,1,2,2
105081,E02004162,1,2,2
105082,E02004162,1,2,2
105083,E02004162,1,2,2
105084,E02004162,1,2,2
105085,E02004162,1,2,2
105086,E02004162,1,2,2
105087,E02004162,1,2,2
105088,E02004162,1,2,2
105089,E02004162,1,2,2
105090,E02004162,1,2,2
105091,E02004162,1,2,2
105092,E02004162,1,2,2
105093,E02004162,1,2,2
105094,E02004162,1,2,2
105095,E02004162,1,2,2
105096,E02004162,1,2,2
105097,E02004162,1,2,2
105098,E02004162,1,2,2
105099,E02004162,1,2,2
105100,E02004162,1,2,2
105101,E02004162,1,2,2
105102,E02004162,1,2,2
105103,E02004162,1,2,2
105104,E02004162,1,2,2
105105,E02004162,1,2,2
105106,E02004162,1,2,5
105107,E02004162,1,2,22
105108,E02004162,1,3,2
105109,E02004162,1,3,2
105110,E02004162,1,3,2
105111,E02004162,1,3,2
105112,E02004162,1,3,2
105113,E02004162,1,3,2
105114,E02004162,1,3,2
105115,E02004162,1,3,2
105116,E02004162,1,3,2
105117,E02004162,1,3,2
105118,E02004162,1,3,2
105119,E02004162,1,3,2
105120,E02004162,1,3,2
105121,E02004162,1,3,2
105122,E02004162,1,3,2
105123,E02004162,1,3,2
105124,E02004162,1,3,2
105125,E02004162,1,3,2
105126,E02004162,1,3,2
105127,E02004162,1,3,2
105128,E02004162,1,3,2
105129,E02004162,1,3,2
105130,E02004162,1,3,2
105131,E02004162,1,3,2
105132,E02004162,1,3,2
105133,E02004162,1,3,2
105134,E02004162,1,3,2
105135,E02004162,1,3,2
105136,E02004162,1,3,2
105137,E02004162,1,3,2
105138,E02004162,1,3,2
105139,E02004162,1,3,2
105140,E02004162,1,3,2
105141,E02004162,1,3,2
105142,E02004162,1,3,2
105143,E02004162,1,3,2
105144,E02004162,1,3,2
105145,E02004162,1,3,2
105146,E02004162,1,3,2
105147,E02004162,1,3,2
105148,E02004162,1,3,2
105149,E02004162,1,3,5
105150,E02004162,1,3,5
105151,E02004162,1,3,8
105152,E02004162,1,3,12
105153,E02004162,1,3,23
105154,E02004162,1,4,2
105155,E02004162,1,4,2
105156,E02004162,1,4,2
105157,E02004162,1,4,2
105158,E02004162,1,4,2
105159,E02004162,1,4,2
105160,E02004162,1,4,2
105161,E02004162,1,4,2
105162,E02004162,1,4,2
105163,E02004162,1,4,2
105164,E02004162,1,4,2
105165,E02004162,1,4,2
105166,E02004162,1,4,2
105167,E02004162,1,4,2
105168,E02004162,1,4,2
105169,E02004162,1,4,2
105170,E02004162,1,4,2
105171,E02004162,1,4,2
105172,E02004162,1,4,2
105173,E02004162,1,4,2
105174,E02004162,1,4,2
105175,E02004162,1,4,2
105176,E02004162,1,4,2
105177,E02004162,1,4,2
105178,E02004162,1,4,2
105179,E02004162,1,4,2
105180,E02004162,1,4,2
105181,E02004162,1,4,2
105182,E02004162,1,4,2
105183,E02004162,1,4,2
105184,E02004162,1,4,2
105185,E02004162,1,4,2
105186,E02004162,1,4,5
105187,E02004162,1,4,9
105188,E02004162,1,4,13
105189,E02004162,1,5,2
105190,E02004162,1,5,2
105191,E02004162,1,5,2
105192,E02004162,1,5,2
105193,E02004162,1,5,2
105194,E02004162,1,5,2
105195,E02004162,1,5,2
105196,E02004162,1,5,2
105197,E02004162,1,5,2
105198,E02004162,1,5,2
105199,E02004162,1,5,2
105200,E02004162,1,5,2
105201,E02004162,1,5,2
105202,E02004162,1,5,2
105203,E02004162,1,5,2
105204,E02004162,1,5,2
105205,E02004162,1,5,2
105206,E02004162,1,5,2
105207,E02004162,1,5,2
105208,E02004162,1,5,2
105209,E02004162,1,5,2
105210,E02004162,1,5,2
105211,E02004162,1,5,2
105212,E02004162,1,5,2
105213,E02004162,1,5,2
105214,E02004162,1,5,2
105215,E02004162,1,5,2
105216,E02004162,1,5,2
105217,E02004162,1,5,2
105218,E02004162,1,5,2
105219,E02004162,1,5,2
105220,E02004162,1,5,2
105221,E02004162,1,5,2
105222,E02004162,1,5,2
105223,E02004162,1,5,2
105224,E02004162,1,5,5
105225,E02004162,1,5,10
105226,E02004162,1,5,22
105227,E02004162,1,6,2
105228,E02004162,1,6,2
105229,E02004162,1,6,2
105230,E02004162,1,6,2
105231,E02004162,1,6,2
105232,E02004162,1,6,2
105233,E02004162,1,6,2
105234,E02004162,1,6,2
105235,E02004162,1,6,2
105236,E02004162,1,6,2
105237,E02004162,1,6,2
105238,E02004162,1,6,2
105239,E02004162,1,6,2
105240,E02004162,1,6,2
105241,E02004162,1,6,2
105242,E02004162,1,6,2
105243,E02004162,1,6,2
105244,E02004162,1,6,2
105245,E02004162,1,6,2
105246,E02004162,1,6,2
105247,E02004162,1,6,2
105248,E02004162,1,6,2
105249,E02004162,1,6,2
105250,E02004162,1,6,2
105251,E02004162,1,6,2
105252,E02004162,1,6,2
105253,E02004162,1,6,2
105254,E02004162,1,6,2
105255,E02004162,1,6,2
105256,E02004162,1,6,2
105257,E02004162,1,6,2
105258,E02004162,1,6,2
105259,E02004162,1,6,2
105260,E02004162,1,6,5
105261,E02004162,1,7,2
105262,E02004162,1,7,2
105263,E02004162,1,7,2
105264,E02004162,1,7,2
105265,E02004162,1,7,2
105266,E02004162,1,7,2
105267,E02004162,1,7,2
105268,E02004162,1,7,2
105269,E02004162,1,7,2
105270,E02004162,1,7,2
105271,E02004162,1,7,2
105272,E02004162,1,7,2
105273,E02004162,1,7,2
105274,E02004162,1,7,2
105275,E02004162,1,7,2
105276,E02004162,1,7,2
105277,E02004162,1,7,2
105278,E02004162,1,7,2
105279,E02004162,1,7,2
105280,E02004162,1,7,2
105281,E02004162,1,7,2
105282,E02004162,1,7,2
105283,E02004162,1,7,2
105284,E02004162,1,7,2
105285,E02004162,1,7,2
105286,E02004162,1,7,2
105287,E02004162,1,7,2
105288,E02004162,1,7,2
105289,E02004162,1,7,2
105290,E02004162,1,7,2
105291,E02004162,1,7,2
105292,E02004162,1,7,2
105293,E02004162,1,7,2
105294,E02004162,1,7,2
105295,E02004162,1,7,2
105296,E02004162,1,7,5
105297,E02004162,1,7,7
105298,E02004162,1,7,10
105299,E02004162,1,7,12
105300,E02004162,1,7,16
105301,E02004162,1,8,2
105302,E02004162,1,8,2
105303,E02004162,1,8,2
105304,E02004162,1,8,2
105305,E02004162,1,8,2
105306,E02004162,1,8,2
105307,E02004162,1,8,2
105308,E02004162,1,8,2
105309,E02004162,1,8,2
105310,E02004162,1,8,2
105311,E02004162,1,8,2
105312,E02004162,1,8,2
105313,E02004162,1,8,2
105314,E02004162,1,8,2
105315,E02004162,1,8,2
105316,E02004162,1,8,2
105317,E02004162,1,8,2
105318,E02004162,1,8,2
105319,E02004162,1,8,2
105320,E02004162,1,8,2
105321,E02004162,1,8,2
105322,E02004162,1,8,2
105323,E02004162,1,8,2
105324,E02004162,1,8,2
105325,E02004162,1,8,2
105326,E02004162,1,8,2
105327,E02004162,1,8,2
105328,E02004162,1,8,2
105329,E02004162,1,8,2
105330,E02004162,1,8,2
105331,E02004162,1,8,2
105332,E02004162,1,8,2
105333,E02004162,1,8,2
105334,E02004162,1,8,2
105335,E02004162,1,8,2
105336,E02004162,1,8,2
105337,E02004162,1,8,2
105338,E02004162,1,8,2
105339,E02004162,1,8,2
105340,E02004162,1,8,2
105341,E02004162,1,8,2
105342,E02004162,1,8,2
105343,E02004162,1,8,2
105344,E02004162,1,8,2
105345,E02004162,1,8,5
105346,E02004162,1,8,5
105347,E02004162,1,8,5
105348,E02004162,1,8,8
105349,E02004162,1,9,2
105350,E02004162,1,9,2
105351,E02004162,1,9,2
105352,E02004162,1,9,2
105353,E02004162,1,9,2
105354,E02004162,1,9,2
105355,E02004162,1,9,2
105356,E02004162,1,9,2
105357,E02004162,1,9,2
105358,E02004162,1,9,2
105359,E02004162,1,9,2
105360,E02004162,1,9,2
105361,E02004162,1,9,2
105362,E02004162,1,9,2
105363,E02004162,1,9,2
105364,E02004162,1,9,2
105365,E02004162,1,9,2
105366,E02004162,1,9,2
105367,E02004162,1,9,2
105368,E02004162,1,9,2
105369,E02004162,1,9,2
105370,E02004162,1,9,2
105371,E02004162,1,9,2
105372,E02004162,1,9,3
105373,E02004162,1,9,5
105374,E02004162,1,10,2
105375,E02004162,1,10,2
105376,E02004162,1,10,2
105377,E02004162,1,10,2
105378,E02004162,1,10,2
105379,E02004162,1,10,2
105380,E02004162,1,10,2
105381,E02004162,1,10,2
105382,E02004162,1,10,2
105383,E02004162,1,10,2
105384,E02004162,1,10,2
105385,E02004162,1,10,2
105386,E02004162,1,10,2
105387,E02004162,1,10,2
105388,E02004162,1,10,2
105389,E02004162,1,10,2
105390,E02004162,1,10,2
105391,E02004162,1,10,2
105392,E02004162,1,10,2
105393,E02004162,1,10,2
105394,E02004162,1,10,2
105395,E02004162,1,10,2
105396,E02004162,1,10,2
105397,E02004162,1,10,2
105398,E02004162,1,10,2
105399,E02004162,1,10,2
105400,E02004162,1,10,2
105401,E02004162,1,10,2
105402,E02004162,1,10,2
105403,E02004162,1,10,2
105404,E02004162,1,10,2
105405,E02004162,1,10,2
105406,E02004162,1,10,2
105407,E02004162,1,10,2
105408,E02004162,1,10,2
105409,E02004162,1,10,5
105410,E02004162,1,10,5
105411,E02004162,1,10,12
105412,E02004162,1,11,2
105413,E02004162,1,11,2
105414,E02004162,1,11,2
105415,E02004162,1,11,2
105416,E02004162,1,11,2
105417,E02004162,1,11,2
105418,E02004162,1,11,2
105419,E02004162,1,11,2
105420,E02004162,1,11,2
105421,E02004162,1,11,2
105422,E02004162,1,11,2
105423,E02004162,1,11,2
105424,E02004162,1,11,2
105425,E02004162,1,11,2
105426,E02004162,1,11,2
105427,E02004162,1,11,2
105428,E02004162,1,11,2
105429,E02004162,1,11,2
105430,E02004162,1,11,2
105431,E02004162,1,11,2
105432,E02004162,1,11,2
105433,E02004162,1,11,2
105434,E02004162,1,11,2
105435,E02004162,1,11,2
105436,E02004162,1,11,2
105437,E02004162,1,11,2
105438,E02004162,1,11,2
105439,E02004162,1,11,2
105440,E02004162,1,11,2
105441,E02004162,1,11,2
105442,E02004162,1,11,2
105443,E02004162,1,11,2
105444,E02004162,1,11,2
105445,E02004162,1,11,2
105446,E02004162,1,11,2
105447,E02004162,1,11,2
105448,E02004162,1,11,3
105449,E02004162,1,11,5
105450,E02004162,1,12,2
105451,E02004162,1,12,2
105452,E02004162,1,12,2
105453,E02004162,1,12,2
105454,E02004162,1,12,2
105455,E02004162,1,12,2
